head,relation,tail
爬升率,instance_of,飞行阶段
物理模型,instance_of,技术
玻璃纤维,instance_of,材料
电作动器,instance_of,结构部件
电作动器驱动,instance_of,控制方法
电动飞机,instance_of,飞行器
电推杆,instance_of,结构部件
电机,instance_of,结构部件
电池,instance_of,结构部件
直线作动器,instance_of,结构部件
着陆,instance_of,飞行阶段
矩形翼,instance_of,机翼构型
硬壳式伸缩翼,instance_of,机翼构型
碳纤维,instance_of,材料
碳纤维增强复合材料,instance_of,材料
稳定性,instance_of,性能指标
空中变体,instance_of,飞行阶段
空中变体试验,instance_of,技术
空中机动性能,instance_of,性能指标
空客公司,instance_of,组织机构
空速管,instance_of,结构部件
空重,instance_of,设计参数
突风包线,instance_of,概念
突风过载,instance_of,设计参数
端板效应,instance_of,气动概念
等效原则,instance_of,概念
简易跑道起降,instance_of,概念
纵墙,instance_of,结构部件
线性区,instance_of,气动概念
结构重量,instance_of,设计参数
结构钢,instance_of,材料
续航性能,instance_of,性能指标
续航时间,instance_of,设计参数
维护,instance_of,飞行阶段
美国军队,instance_of,组织机构
美国空军,instance_of,组织机构
美国陆军,instance_of,组织机构
翼台,instance_of,结构部件
翼型弯度,instance_of,气动概念
翼尖,instance_of,结构部件
翼尖处,instance_of,结构部件
翼尖失速,instance_of,气动概念
翼尖涡,instance_of,气动概念
翼尖涡流,instance_of,气动概念
翼展,instance_of,设计参数
翼展比,instance_of,设计参数
翼根,instance_of,结构部件
翼根处,instance_of,结构部件
翼根弯矩,instance_of,设计参数
翼梁,instance_of,结构部件
翼肋,instance_of,结构部件
翼载荷,instance_of,设计参数
背景网格,instance_of,技术
背负式进气道,instance_of,结构部件
自然层流,instance_of,气动概念
自转角,instance_of,设计参数
自转角度,instance_of,设计参数
航时,instance_of,设计参数
航母起降,instance_of,概念
航程,instance_of,设计参数
舰载机,instance_of,概念
舰载起降,instance_of,概念
舵效,instance_of,气动概念
舵机,instance_of,结构部件
舵面,instance_of,结构部件
舵面偏转,instance_of,控制方法
芒克,instance_of,人物
苍鹭,instance_of,飞行器
莫哈韦,instance_of,飞行器
蒙皮,instance_of,结构部件
薄翼理论,instance_of,气动概念
螺旋桨,instance_of,结构部件
襟副翼,instance_of,结构部件
西风,instance_of,飞行器
角度传感器,instance_of,结构部件
解耦控制,instance_of,控制方法
解耦控制方案,instance_of,概念
计算流体动力学,instance_of,技术
设计准则,instance_of,概念
设计参数,instance_of,概念
设计指标,instance_of,概念
设计规律,instance_of,概念
试飞,instance_of,技术
诱导阻力,instance_of,气动概念
诱导阻力系数,instance_of,设计参数
课题组,instance_of,组织机构
负担转角,instance_of,设计参数
起落架,instance_of,结构部件
起降,instance_of,飞行阶段
起降性能,instance_of,性能指标
起飞,instance_of,飞行阶段
起飞距离,instance_of,设计参数
车载试验,instance_of,技术
转动惯量,instance_of,设计参数
转轴,instance_of,结构部件
轴承,instance_of,结构部件
载荷分布,instance_of,气动概念
过载,instance_of,设计参数
过载包线,instance_of,概念
过载能力,instance_of,性能指标
迎角,instance_of,设计参数
进气道,instance_of,结构部件
连接翼,instance_of,机翼构型
连杆,instance_of,结构部件
通用原子,instance_of,组织机构
速度包线,instance_of,概念
重叠网格,instance_of,技术
重心,instance_of,概念
重量结构模块,instance_of,概念
金属底座,instance_of,结构部件
金属转轴,instance_of,结构部件
铝合金,instance_of,材料
铰链,instance_of,结构部件
铰链力矩,instance_of,设计参数
锁定机构,instance_of,结构部件
锥形孔,instance_of,结构部件
锥形滑块,instance_of,结构部件
长桁,instance_of,结构部件
长航时无人机,instance_of,飞行器
长航时飞机,instance_of,飞行器
长航时飞行器,instance_of,飞行器
阻力,instance_of,气动概念
阻力系数,instance_of,设计参数
陈海昕,instance_of,人物
陈海昕课题组,instance_of,组织机构
零升攻角,instance_of,设计参数
零升阻力,instance_of,气动概念
零升阻力系数,instance_of,设计参数
雷诺数,instance_of,设计参数
静稳定性,instance_of,性能指标
静稳定裕度,instance_of,概念
静稳定裕度,instance_of,设计参数
非定常效应,instance_of,气动概念
非定常气动力,instance_of,气动概念
非线性区,instance_of,气动概念
风洞试验,instance_of,技术
飞行剖面,instance_of,概念
飞行包线,instance_of,概念
飞行稳定性,instance_of,性能指标
飞行试验,instance_of,技术
马赫数,instance_of,设计参数
驱动力矩,instance_of,设计参数
高压区,instance_of,气动概念
高空长航时无人机,instance_of,飞行器
鲁棒性,instance_of,性能指标
鸭翼,instance_of,机翼构型
上下机翼,leads_to,增大
上下机翼,leads_to,最大升力系数
上下机翼,leads_to,机翼
上下机翼,leads_to,飞机
代价,leads_to,优势
代价,leads_to,变体
代价,leads_to,变体技术
代价,leads_to,变体方式
代价,leads_to,折叠翼
代价,leads_to,收益
代价,leads_to,收益代价
传递,leads_to,俯仰力矩
传递,leads_to,偏航力矩
伸缩翼,leads_to,活动机翼
位置,leads_to,机翼
作动器,leads_to,变体
作动器,leads_to,幅度
作动器,leads_to,机构
作动器,leads_to,简化
侵占,leads_to,性能
侵占,leads_to,飞机
偏转,leads_to,改变
偏转角度,leads_to,连杆
副翼,leads_to,变体
副翼,leads_to,机构
副翼,leads_to,连杆
副翼偏角,leads_to,连杆
升力,leads_to,变体过程
升力,leads_to,展向升力分布
升力,leads_to,攻角总改变量
升力,leads_to,机翼
升力,leads_to,梢根比
升力,leads_to,矩形
升力,leads_to,飞行控制
升力中心位置,leads_to,俯仰力矩
升力中心位置,leads_to,改变
升力中心位置,leads_to,机翼
升力大小,leads_to,俯仰力矩
升力大小,leads_to,机翼
双翼,leads_to,机翼
双翼,leads_to,气动性能
变体,leads_to,折叠翼
变化规律,leads_to,飞机
变形,leads_to,增强
变形,leads_to,幅度
变形,leads_to,抗扭性能
变形,leads_to,连杆
同步失速,leads_to,增大
同步失速,leads_to,最大升力系数
同步失速,leads_to,飞机
后掠角,leads_to,改变
后掠角,leads_to,翼展
后掠角,leads_to,飞机
固定机翼,leads_to,俯仰力矩
固定机翼,leads_to,偏航力矩
固定机翼,leads_to,变体
固定机翼,leads_to,机构
固定机翼,leads_to,滚转力矩
固定机翼,leads_to,连杆
增大,leads_to,作动器
增大,leads_to,困难
增大,leads_to,安装
增大,leads_to,机翼
增大,leads_to,结构重量
增大,leads_to,载荷
增大,leads_to,飞机
容积,leads_to,代价
容积,leads_to,侵占
容积,leads_to,性能
容积,leads_to,燃油
容积,leads_to,飞机
巡航升阻比,leads_to,提升
巡航升阻比,leads_to,航程
巡航升阻比,leads_to,载荷
巡航升阻比,leads_to,飞机
干扰,leads_to,展向升力分布
干扰,leads_to,机翼
弯矩,leads_to,展弦比
弯矩,leads_to,布局
弯矩,leads_to,飞机
扭矩,leads_to,变体
扭矩,leads_to,变形
扭矩,leads_to,机构
扭矩,leads_to,连杆
扭转,leads_to,增强
扭转,leads_to,幅度
损失,leads_to,展向升力分布
损失,leads_to,机翼
损失,leads_to,矩形
改变,leads_to,俯仰力矩
改变,leads_to,机翼
改变,leads_to,气动性能
攻角变化,leads_to,变体过程
攻角变化,leads_to,飞行控制
数量级,leads_to,代价
数量级,leads_to,变体
数量级,leads_to,空间
数量级,leads_to,重量
方案,leads_to,变体
方案,leads_to,固定机翼
方案,leads_to,机构
方案,leads_to,活动机翼
最大起飞重量,leads_to,提升
最大起飞重量,leads_to,载荷
最大起飞重量,leads_to,飞机
机构,leads_to,代价
机构,leads_to,变体
机构,leads_to,幅度
机构,leads_to,简化
机翼,leads_to,变体技术
机翼,leads_to,固定机翼
机翼,leads_to,展向流动
机翼,leads_to,收益
机翼,leads_to,改变
机翼,leads_to,气动力
机翼,leads_to,活动机翼
机翼,leads_to,飞机
机翼结构重量,leads_to,有效载荷
机翼结构重量,leads_to,燃油携带
机翼结构重量,leads_to,飞机
机身,leads_to,俯仰力矩
机身,leads_to,偏航力矩
机身,leads_to,变体
机身,leads_to,变形
机身,leads_to,机构
机身,leads_to,滚转力矩
机身,leads_to,连杆
机身,leads_to,飞机
机身根部,leads_to,布局
机身根部,leads_to,飞机
气动负载,leads_to,变体
气动负载,leads_to,机构
气动负载,leads_to,负载
活动机翼,leads_to,变体
活动机翼,leads_to,变体过程
活动机翼,leads_to,固定机翼
活动机翼,leads_to,攻角总改变量
活动机翼,leads_to,机构
活动机翼,leads_to,负载
活动机翼,leads_to,连杆
活动机翼,leads_to,飞行控制
流动分离,leads_to,前时
流动分离,leads_to,变体
流动分离,leads_to,失速
流动分离,leads_to,当下机翼
流动分离,leads_to,连杆
流场结构,leads_to,改变
流场结构,leads_to,机翼
流场结构,leads_to,气动力
流场结构,leads_to,气动力矩
流场结构,leads_to,气动性能
空重,leads_to,侵占
空重,leads_to,飞机
空间,leads_to,变体
空间,leads_to,变体技术
空间,leads_to,变体方式
空间,leads_to,折叠翼
空间,leads_to,收益
结构重量,leads_to,变体技术
螺旋桨,leads_to,变体
螺旋桨,leads_to,机构
螺旋桨,leads_to,简化
计算,leads_to,变体
计算,leads_to,展向流动
计算,leads_to,收益代价
计算,leads_to,飞机
设计,leads_to,增大
设计,leads_to,飞机
诱导阻力,leads_to,展向流动
诱导阻力,leads_to,飞机
负载,leads_to,展弦比
负载,leads_to,布局
负载,leads_to,美国
负载,leads_to,飞机
迎角,leads_to,升力
迎角,leads_to,活动机翼
迎角,leads_to,阻力
连杆,leads_to,偏航力矩
连杆,leads_to,变体
连杆,leads_to,增强
连杆,leads_to,幅度
重量,leads_to,变体
重量,leads_to,折叠翼
阻力,leads_to,变体
阻力,leads_to,弯矩
阻力,leads_to,机构
阻力,leads_to,连杆
面积,leads_to,改变
面积,leads_to,翼展
面积,leads_to,飞机
飞机,leads_to,侵占
飞机,leads_to,变体技术
飞机,leads_to,提升
飞机,leads_to,收益
飞机,leads_to,燃油
飞机油箱,leads_to,代价
飞机油箱,leads_to,性能
飞机油箱,leads_to,飞机
驱动,leads_to,变体
驱动,leads_to,机构
50%起降翼展,less_than,10%
上下机翼,less_than,单翼构型
上机翼,less_than,下机翼
上机翼,less_than,双翼
上翼,less_than,下翼
上翼,less_than,弦长
俯仰力矩,less_than,副翼偏转
俯仰力矩,less_than,设计
俯仰扰动力矩,less_than,变体
俯仰扰动力矩,less_than,控制力矩
俯仰扰动力矩,less_than,舵面
俯仰扰动力矩,less_than,飞机
偏航扰动力矩,less_than,变体
偏航扰动力矩,less_than,控制力矩
偏航扰动力矩,less_than,舵面
偏航扰动力矩,less_than,飞机
单-双折叠翼变体飞机,less_than,上机翼
单-双折叠翼变体飞机,less_than,单翼构型
双翼整体,less_than,单翼构型
双翼构型,less_than,下机翼
双翼构型,less_than,单翼构型
双翼构型,less_than,气动负载
双翼状态,less_than,尺寸
双翼状态,less_than,类型飞机
变体,less_than,10%
变体,less_than,最大起飞重量
后掠角,less_than,1-2度
后掠角,less_than,设计
增重,less_than,10%
增重,less_than,变体
增重,less_than,最大起飞重量
容量,less_than,尺寸
容量,less_than,类型飞机
展弦比,less_than,结构重量
展弦比,less_than,考虑
布局,less_than,原准机
布置,less_than,45%
布置,less_than,位置
布置,less_than,弦长
应力,less_than,起落架
应力,less_than,飞机
弦长,less_than,下机翼
弦长,less_than,下翼
弦长,less_than,双翼
弦长,less_than,固定机翼
弯度,less_than,下机翼
最大升力系数,less_than,单翼构型
机翼,less_than,1-2度
机翼,less_than,上机翼
机翼,less_than,下机翼
机翼,less_than,活动机翼
机翼,less_than,设计
机翼平面参数,less_than,原准机
机翼弯度,less_than,下机翼
机翼弯度,less_than,双翼
梢根比,less_than,上机翼
梢根比,less_than,弦长
梢根比,less_than,活动机翼
气动负载,less_than,单翼构型
气动负载,less_than,考虑
活动机翼,less_than,下机翼
活动机翼,less_than,单翼构型
活动机翼,less_than,固定机翼
活动机翼,less_than,气动负载
活动机翼,less_than,考虑
滚转扰动力矩,less_than,变体
滚转扰动力矩,less_than,控制力矩
滚转扰动力矩,less_than,舵面
滚转扰动力矩,less_than,飞机
设计,less_than,考虑
起降翼展,less_than,一半
起降翼展,less_than,原准机
过载,less_than,变体过程
过载,less_than,飞行
过载,less_than,飞行稳定
连接点,less_than,45%
连接点,less_than,弦长
连杆,less_than,飞机
限制,less_than,结构重量
限制,less_than,考虑
飞行,less_than,变体过程
飞行,less_than,飞行稳定
